Order ID,Customer ID,Product ID,Date ID,Ship ID,Sales,Quantity,Discount,Profit
CA-2017-003829,RW-19540,FUR-CH-10002017,20170507,20170511,26.64,1,0,7.4592
CA-2017-003830,RW-19540,FUR-CH-10000595,20170507,20170511,476.8,2,0,119.2
CA-2014-003839,KM-16720,FUR-CH-10003312,20140726,20140802,674.352,3,0.2,-109.5822
CA-2014-003840,KM-16720,FUR-FU-10004018,20140726,20140802,134.01,9,0,36.1827
US-2014-003842,KE-16420,FUR-CH-10002647,20140608,20140612,170.352,3,0.2,10.647
CA-2014-003846,TS-21370,FUR-BO-10001337,20141028,20141031,616.998,6,0.15,-36.294
CA-2017-003860,JK-16120,FUR-TA-10001932,20170217,20170222,480.96,3,0.5,-269.3376
CA-2015-003869,JF-15355,FUR-CH-10004495,20151023,20151027,240.784,1,0.2,27.0882
CA-2015-003870,JF-15355,FUR-CH-10004540,20151023,20151027,191.968,7,0.2,16.7972
CA-2015-003873,JF-15355,FUR-CH-10001854,20151023,20151027,842.352,3,0.2,42.1176
CA-2015-003883,PF-19120,FUR-FU-10004904,20150615,20150620,364.704,6,0.2,-36.4704
CA-2015-003884,PF-19120,FUR-FU-10002396,20150615,20150620,40.256,4,0.2,11.0704
CA-2015-003939,LS-17230,FUR-CH-10001708,20150616,20150620,197.372,2,0.3,-25.3764
CA-2015-003907,VT-21700,FUR-FU-10001468,20150405,20150410,547.136,4,0.2,-68.392
CA-2015-003910,VT-21700,FUR-FU-10001037,20150405,20150410,7.584,1,0.2,2.37
CA-2015-003911,VT-21700,FUR-BO-10004218,20150405,20150410,352.45,5,0.5,-211.47
CA-2017-003914,MM-18280,FUR-FU-10002268,20170918,20170925,9.82,2,0,3.2406
US-2017-003915,ML-17410,FUR-TA-10001932,20170718,20170723,801.6,5,0.5,-448.896
US-2017-003916,ML-17410,FUR-CH-10004218,20170718,20170723,161.568,2,0.2,10.098
US-2017-003919,ML-17410,FUR-CH-10000513,20170718,20170723,311.976,3,0.2,-42.8967
US-2017-004528,BE-11335,FUR-FU-10004848,20170717,20170723,39.08,4,0,14.4596
CA-2014-003927,BN-11515,FUR-FU-10004671,20140917,20140921,35.34,2,0,13.4292
CA-2016-003951,SN-20710,FUR-CH-10003817,20161118,20161122,255.108,6,0.3,-18.222
CA-2014-003955,MS-17710,FUR-FU-10004020,20140404,20140409,5.47,1,0,2.3521
CA-2016-003957,DN-13690,FUR-FU-10002364,20160626,20160703,22.14,3,0,6.4206
CA-2016-003960,RB-19360,FUR-FU-10001085,20160529,20160602,44.76,3,0.2,14.547
CA-2017-003964,ED-13885,FUR-FU-10004018,20170219,20170220,44.67,3,0,12.0609
CA-2014-003980,TH-21235,FUR-TA-10001676,20141223,20141227,53.316,2,0.4,-19.5492
CA-2014-004419,MH-17455,FUR-FU-10003773,20141220,20141227,190.848,3,0.2,-21.4704
US-2016-003989,CS-12175,FUR-FU-10003798,20160417,20160422,79.12,5,0.2,13.846
CA-2015-003995,DK-12895,FUR-BO-10002916,20150308,20150312,512.94,3,0,97.4586
CA-2015-003996,DK-12895,FUR-CH-10002084,20150308,20150312,860.93,7,0,189.4046
CA-2015-003999,DK-12895,FUR-FU-10000308,20150308,20150312,373.08,6,0,82.0776
US-2015-004000,MP-17965,FUR-BO-10004709,20150717,20150720,231.92,5,0.2,5.798
CA-2014-004001,Dp-13240,FUR-FU-10001196,20141011,20141016,63.47,11,0,19.041
CA-2016-004003,CC-12220,FUR-TA-10004915,20160303,20160308,637.896,3,0.3,-127.5792
CA-2014-004021,AA-10645,FUR-CH-10004698,20140622,20140627,170.058,3,0.3,-4.8588
CA-2014-004023,AA-10645,FUR-CH-10000454,20140622,20140627,853.93,5,0.3,0
CA-2017-004024,JO-15145,FUR-BO-10003034,20171027,20171028,556.665,5,0.15,6.549
CA-2014-004038,AJ-10795,FUR-FU-10000550,20141229,20150102,24.9,5,0,8.217
CA-2014-004044,AJ-10795,FUR-FU-10000672,20141229,20150102,70.56,6,0,23.9904
US-2014-004553,JF-15490,FUR-CH-10004886,20141227,20150102,230.28,3,0.2,23.028
CA-2017-004050,GA-14515,FUR-FU-10003601,20170624,20170626,276.69,3,0,49.8042
CA-2017-004051,GA-14515,FUR-CH-10001891,20170624,20170626,172.764,2,0.1,32.6332
CA-2016-004072,TP-21415,FUR-BO-10003159,20160828,20160831,156.3728,2,0.32,-52.8908
CA-2017-004075,DK-12895,FUR-FU-10003553,20171115,20171120,220.064,4,0.2,55.016
CA-2017-004076,DK-12895,FUR-FU-10001488,20171115,20171120,339.136,4,0.2,0
CA-2015-004109,MC-17275,FUR-TA-10003837,20150907,20150907,27.414,3,0.4,-14.1639
CA-2015-004111,DL-13495,FUR-BO-10004360,20151225,20160101,160.98,1,0,20.9274
CA-2017-004126,MG-18145,FUR-FU-10001602,20170727,20170731,91.032,3,0.2,-2.2758
CA-2015-004193,HK-14890,FUR-TA-10000577,20151116,20151120,696.42,2,0,160.1766
CA-2014-004206,AM-10705,FUR-FU-10002364,20141031,20141102,14.76,2,0,4.2804
CA-2014-004208,AM-10705,FUR-FU-10000023,20141031,20141102,17.67,3,0,7.7748
CA-2014-004209,AM-10705,FUR-CH-10002320,20141031,20141102,1604.9,5,0,481.47
CA-2014-004210,AM-10705,FUR-TA-10003238,20141031,20141102,385.686,1,0.3,-60.6078
CA-2017-004218,NC-18535,FUR-BO-10003894,20170401,20170403,482.664,8,0.15,85.176
CA-2015-004228,SR-20740,FUR-CH-10003396,20150105,20150110,61.584,1,0.2,-6.9282
US-2016-004265,EP-13915,FUR-TA-10002774,20161105,20161109,863.128,8,0.3,-160.2952
US-2016-004267,EP-13915,FUR-BO-10000780,20161105,20161109,956.6648,7,0.32,-225.0976
US-2017-004270,AM-10705,FUR-TA-10000688,20170625,20170629,871.4,4,0,148.138
US-2016-004279,BS-11365,FUR-FU-10000550,20160416,20160420,9.96,2,0,3.2868
CA-2014-004282,RM-19675,FUR-CH-10001797,20141114,20141118,69.264,2,0.1,14.6224
CA-2015-004285,CA-11965,FUR-BO-10003965,20151121,20151126,246.1328,2,0.32,-76.0116
CA-2017-004295,DW-13195,FUR-TA-10002607,20171022,20171027,177.225,5,0.5,-120.513
CA-2017-004301,PO-18850,FUR-FU-10001852,20170823,20170826,2.784,2,0.2,0.4176
CA-2014-004305,AH-10585,FUR-FU-10000448,20141026,20141030,63.92,4,0,3.196
CA-2016-004347,MM-17260,FUR-CH-10001394,20160918,20160925,631.782,2,0.1,140.396
CA-2016-004348,MM-17260,FUR-FU-10004053,20160918,20160925,60.72,3,0,26.1096
CA-2014-004376,BT-11305,FUR-FU-10003708,20140425,20140430,303.25,5,0,63.6825
CA-2014-004378,BT-11305,FUR-CH-10003973,20140425,20140430,1487.04,5,0.2,148.704
CA-2015-004382,TB-21625,FUR-TA-10001857,20151025,20151030,253.176,3,0.2,-31.647
US-2014-004398,JL-15835,FUR-CH-10002880,20140707,20140711,172.186,2,0.3,-46.7362
US-2014-004399,JL-15835,FUR-FU-10003039,20140707,20140711,69.008,2,0.2,12.0764
CA-2017-004424,TB-21355,FUR-BO-10003546,20170518,20170519,302.94,3,0,75.735
CA-2016-004452,AA-10645,FUR-FU-10000221,20160704,20160706,25.4,5,0,8.636
CA-2016-004454,AA-10645,FUR-BO-10001811,20160704,20160706,1279.165,5,0.15,225.735
CA-2017-004469,KA-16525,FUR-BO-10000780,20171124,20171201,321.568,2,0.2,-16.0784
CA-2017-004491,JM-15250,FUR-TA-10001095,20170814,20170821,418.296,3,0.2,5.2287
CA-2017-004496,CC-12670,FUR-BO-10004015,20170618,20170623,917.9235,9,0.15,75.5937
CA-2017-004510,VS-21820,FUR-TA-10001520,20170523,20170529,171.288,3,0.2,-6.4233
CA-2016-004515,BW-11200,FUR-CH-10000847,20161027,20161101,290.98,1,0,75.6548
CA-2014-004522,LC-16930,FUR-FU-10000221,20140220,20140226,20.32,4,0,6.9088
CA-2014-004525,RD-19720,FUR-FU-10004018,20141102,20141106,89.34,6,0,24.1218
CA-2014-004533,TN-21040,FUR-CH-10002774,20141010,20141010,122.352,3,0.2,13.7646
CA-2017-004536,VF-21715,FUR-FU-10003142,20170708,20170712,15.84,3,0,4.9104
CA-2015-004541,ES-14080,FUR-TA-10004152,20150227,20150302,493.92,7,0.3,-28.224
CA-2015-004544,RL-19615,FUR-CH-10004477,20150712,20150717,383.607,9,0.3,-5.4801
CA-2015-004549,RL-19615,FUR-FU-10001861,20150712,20150717,7.76,1,0.6,-2.134
CA-2014-004560,EB-13870,FUR-CH-10001146,20140505,20140508,127.869,3,0.3,-9.1335
CA-2017-004564,SJ-20125,FUR-CH-10003298,20170926,20170930,419.136,4,0.2,-57.6312
CA-2014-004570,NF-18595,FUR-FU-10004017,20140419,20140421,76.14,3,0,26.649
CA-2016-004575,MG-17650,FUR-FU-10003724,20161212,20161218,33.48,4,0,8.7048
US-2017-004589,NL-18310,FUR-FU-10002508,20171102,20171104,25.02,3,0,10.5084
CA-2015-004600,MG-17890,FUR-CH-10004853,20150716,20150720,150.98,1,0,43.7842
US-2017-004611,JE-15745,FUR-FU-10000023,20171109,20171114,47.12,8,0,20.7328
CA-2015-004619,TH-21550,FUR-CH-10000785,20150921,20150926,542.94,3,0,141.1644
CA-2017-004626,SO-20335,FUR-FU-10000023,20170909,20170914,14.136,3,0.2,4.2408
US-2015-004631,GA-14725,FUR-FU-10000719,20151015,20151015,17.14,2,0,6.1704
CA-2017-004633,BD-11725,FUR-FU-10000723,20170803,20170808,123.96,3,0,11.1564
CA-2015-004634,DS-13180,FUR-BO-10003893,20150821,20150826,586.398,6,0.15,34.494
CA-2017-004643,HA-14905,FUR-CH-10000749,20171022,20171024,579.136,4,0.2,-28.9568
CA-2016-004646,BC-11125,FUR-CH-10000225,20160812,20160816,145.764,2,0.1,-8.098
CA-2016-004648,DB-13360,FUR-CH-10004983,20160426,20160501,434.646,3,0.1,62.7822
CA-2015-004662,SV-20785,FUR-CH-10002965,20150503,20150507,844.116,6,0.3,-36.1764
CA-2016-004667,KB-16585,FUR-FU-10000076,20160110,20160117,79.92,4,0,34.3656
US-2017-004670,DB-13555,FUR-BO-10001601,20170506,20170511,623.4648,7,0.32,-119.1918
CA-2016-004675,KL-16645,FUR-FU-10002918,20160731,20160806,272.94,3,0,30.0234
CA-2017-004676,AG-10270,FUR-FU-10003832,20170327,20170329,15.008,2,0.2,1.5008
CA-2016-004684,GB-14530,FUR-TA-10004152,20160829,20160903,241.92,4,0.4,-56.448
CA-2016-004685,GB-14530,FUR-BO-10002853,20160829,20160903,163.88,4,0.5,-81.94
CA-2014-004690,CT-11995,FUR-FU-10001876,20141220,20141222,51.968,2,0.2,10.3936
CA-2014-004692,CT-11995,FUR-CH-10004860,20141220,20141222,242.352,3,0.2,-42.4116
US-2015-004696,JL-15835,FUR-CH-10003846,20151217,20151217,302.94,3,0,48.4704
US-2015-004697,JL-15835,FUR-CH-10004875,20151217,20151217,142.36,2,0,38.4372
US-2015-004698,JL-15835,FUR-CH-10003817,20151217,20151217,546.66,9,0,136.665
US-2015-004699,JL-15835,FUR-FU-10002116,20151217,20151217,212.13,3,0,14.8491
CA-2017-004703,JK-16120,FUR-FU-10001967,20170511,20170517,7.996,1,0.6,-6.9965
CA-2016-004707,AG-10900,FUR-FU-10003975,20160517,20160518,173.24,4,0,17.324
CA-2014-004714,EJ-13720,FUR-FU-10002116,20141216,20141221,56.568,2,0.6,-74.9526
CA-2017-004717,CM-12655,FUR-TA-10002958,20171203,20171207,521.96,2,0,88.7332
CA-2014-004722,NR-18550,FUR-TA-10002041,20140607,20140611,268.935,3,0.5,-209.7693
CA-2014-004728,MP-18175,FUR-BO-10003159,20141125,20141129,275.952,3,0.2,-37.9434
US-2015-004734,RB-19435,FUR-FU-10004586,20150329,20150331,19.92,3,0,9.5616
CA-2016-004735,Dl-13600,FUR-CH-10000454,20160407,20160412,658.746,3,0.1,146.388
CA-2015-004740,GT-14755,FUR-TA-10001676,20150218,20150224,35.544,1,0.2,-0.8886
CA-2016-004749,TS-21160,FUR-FU-10000672,20160303,20160303,35.28,3,0,11.9952
CA-2017-004753,ES-14020,FUR-CH-10001482,20171120,20171124,209.568,2,0.2,-23.5764
CA-2017-004773,CM-12385,FUR-FU-10004909,20171123,20171127,6.464,1,0.6,-4.04
CA-2014-004780,MH-18025,FUR-CH-10002647,20140708,20140710,63.882,1,0.1,10.647
CA-2014-004781,SC-20725,FUR-CH-10002758,20141107,20141112,683.144,4,0.3,0
CA-2015-004786,IM-15070,FUR-BO-10003450,20151211,20151216,69.576,4,0.7,-143.7904
CA-2015-004789,IM-15070,FUR-FU-10002456,20151211,20151216,52.416,9,0.2,15.0696
CA-2015-004790,IM-15070,FUR-FU-10001473,20151211,20151216,54.92,5,0.2,10.984
CA-2015-004791,IM-15070,FUR-TA-10000849,20151211,20151216,364.95,5,0.5,-248.166
CA-2015-004795,MF-18250,FUR-FU-10001215,20150316,20150323,43.13,1,0,18.1146
US-2016-004799,MK-17905,FUR-FU-10002396,20160514,20160519,30.192,3,0.2,8.3028
CA-2017-004805,MH-17455,FUR-FU-10002501,20170713,20170717,91.008,9,0.2,19.3392
CA-2016-004812,EB-14110,FUR-CH-10000785,20161114,20161119,380.058,3,0.3,-21.7176
CA-2016-004814,EB-14110,FUR-FU-10002813,20161114,20161119,48.576,3,0.2,9.7152
CA-2016-004825,CK-12205,FUR-CH-10003817,20161121,20161126,127.554,3,0.3,-9.111
CA-2016-004826,CK-12205,FUR-FU-10001876,20161121,20161126,77.952,3,0.2,15.5904
CA-2017-004841,SC-20050,FUR-FU-10000629,20171120,20171125,27.58,2,0,11.5836
CA-2014-004851,MC-17275,FUR-CH-10000454,20140908,20140914,975.92,5,0.2,121.99
CA-2014-004854,LH-17155,FUR-FU-10004270,20141212,20141215,12.54,3,0,4.5144
CA-2014-004856,LH-17155,FUR-FU-10001706,20141212,20141215,9.24,3,0,4.4352
CA-2015-004858,PB-19150,FUR-FU-10001861,20150113,20150117,77.6,4,0,38.024
CA-2015-004859,PB-19150,FUR-FU-10004845,20150113,20150117,464.85,9,0,92.97
CA-2017-004866,TT-21070,FUR-CH-10001215,20171113,20171118,2404.704,6,0.2,150.294
CA-2017-004881,TB-21175,FUR-CH-10000454,20171102,20171105,975.92,4,0,292.776
CA-2016-004887,RF-19345,FUR-CH-10004477,20161128,20161201,182.67,3,0,52.9743
US-2014-004898,AC-10660,FUR-CH-10003761,20141015,20141017,183.372,2,0.3,-7.8588
US-2014-004905,MC-17605,FUR-CH-10003746,20141201,20141203,674.058,3,0.3,-19.2588
CA-2017-004918,MB-17305,FUR-CH-10001802,20171009,20171011,254.058,3,0.3,-32.6646
CA-2016-004919,BM-11575,FUR-BO-10004709,20160102,20160107,173.94,3,0,38.2668
CA-2017-004927,MO-17500,FUR-TA-10003008,20171019,20171023,91.275,1,0.5,-67.5435
CA-2017-004929,AD-10180,FUR-CH-10000155,20171201,20171206,897.15,3,0,251.202
CA-2014-004939,BD-11605,FUR-BO-10003034,20140113,20140118,333.999,3,0.15,3.9294
CA-2015-004941,IL-15100,FUR-CH-10001708,20150206,20150213,1268.82,9,0,266.4522
CA-2015-004942,IL-15100,FUR-BO-10002598,20150206,20150213,283.92,4,0,82.3368
CA-2017-004950,BD-11320,FUR-FU-10000732,20171127,20171202,18.84,3,0,6.0288
CA-2014-004957,TS-21205,FUR-FU-10002685,20140609,20140613,37.4,2,0,14.212
CA-2014-004962,AB-10015,FUR-CH-10004477,20140307,20140308,48.712,1,0.2,5.4801
CA-2015-004970,BE-11455,FUR-CH-10001973,20150802,20150805,110.98,1,0,15.5372
US-2016-004971,KL-16555,FUR-CH-10000513,20161106,20161109,207.984,2,0.2,-28.5978
US-2016-004973,KL-16555,FUR-FU-10004090,20161106,20161109,35.568,2,0.2,5.7798
CA-2016-004988,CL-12700,FUR-CH-10004287,20160424,20160428,1325.76,6,0.2,149.148
CA-2015-004995,RB-19645,FUR-FU-10000221,20151218,20151225,20.32,5,0.2,3.556
US-2017-005012,TS-21370,FUR-BO-10004467,20170511,20170513,209.979,7,0.7,-356.9643
CA-2014-005016,TH-21100,FUR-FU-10002960,20141124,20141129,35.168,7,0.2,9.6712
CA-2014-005018,SS-20410,FUR-FU-10002505,20141115,20141118,10.11,3,0,3.2352
CA-2016-005024,JE-15475,FUR-FU-10003731,20161218,20161224,39.92,4,0,11.1776
US-2017-005028,RF-19735,FUR-CH-10004626,20170729,20170803,302.67,3,0,72.6408
CA-2016-005033,BB-11545,FUR-CH-10003968,20161226,20170102,212.94,3,0,25.5528
CA-2015-005035,HR-14770,FUR-BO-10004690,20150809,20150813,687.4,5,0,48.118
CA-2014-005036,SC-20260,FUR-TA-10000688,20140406,20140412,653.55,3,0,111.1035
CA-2015-005039,TS-21370,FUR-TA-10001520,20150711,20150712,199.836,4,0.3,-37.1124
CA-2016-005044,AI-10855,FUR-FU-10000965,20161110,20161113,467.46,9,0,191.6586
CA-2015-005056,AH-10465,FUR-BO-10003272,20150103,20150108,1352.3976,9,0.32,-437.5404
CA-2015-005064,DL-12925,FUR-FU-10000723,20150508,20150512,123.96,3,0,11.1564
CA-2017-005067,SC-20380,FUR-TA-10001889,20171130,20171207,1781.682,7,0.4,-653.2834
CA-2014-005072,MA-17560,FUR-FU-10002088,20140808,20140812,53.88,6,0,22.6296
CA-2014-005076,SV-20365,FUR-TA-10001705,20140420,20140422,744.1,5,0.3,-95.67
CA-2014-005078,SV-20365,FUR-TA-10004442,20140420,20140422,401.59,2,0.3,-131.951
US-2017-005080,BD-11500,FUR-BO-10002213,20171125,20171129,359.499,3,0.15,-29.6058
US-2014-005095,BK-11260,FUR-TA-10004086,20141206,20141210,214.95,5,0.5,-120.372
US-2014-005097,BK-11260,FUR-FU-10002088,20141206,20141210,10.776,3,0.6,-4.8492
CA-2014-005106,BM-11785,FUR-CH-10002439,20141214,20141220,186.304,4,0.2,13.9728
CA-2015-005113,HA-14905,FUR-FU-10001025,20151113,20151113,17.496,9,0.6,-7.4358
CA-2014-005125,DM-13015,FUR-TA-10001039,20140914,20140914,464.292,9,0.4,-108.3348
CA-2017-005132,BP-11185,FUR-FU-10002501,20171229,20180105,101.12,8,0,37.4144
CA-2016-005138,TS-21430,FUR-FU-10003096,20161113,20161117,30.36,4,0,13.0548
CA-2016-005142,FP-14320,FUR-CH-10000454,20160401,20160405,1317.492,6,0.1,292.776
CA-2017-005145,JL-15835,FUR-FU-10003039,20170202,20170207,86.26,2,0,29.3284
CA-2017-005148,JL-15175,FUR-FU-10001731,20171224,20171231,8.544,4,0.2,1.9224
CA-2017-005149,JL-15175,FUR-CH-10001394,20171224,20171231,842.376,3,0.2,105.297
US-2015-005156,KW-16570,FUR-FU-10000305,20150807,20150808,212.94,3,0,34.0704
CA-2017-005158,GH-14410,FUR-CH-10000229,20170630,20170704,569.058,3,0.3,-178.8468
CA-2017-005159,GH-14410,FUR-FU-10003799,20170630,20170704,14.224,2,0.6,-10.3124
CA-2014-005162,TS-21430,FUR-BO-10002916,20140730,20140805,1367.84,8,0,259.8896
CA-2016-005163,AJ-10945,FUR-CH-10000863,20161118,20161123,301.96,2,0,33.2156
CA-2015-005164,SJ-20215,FUR-CH-10003968,20150706,20150711,170.352,3,0.2,-17.0352
CA-2014-005168,SC-20020,FUR-CH-10004997,20141110,20141116,563.94,3,0,112.788
CA-2016-005171,LA-16780,FUR-CH-10002024,20160527,20160529,3504.9,5,0,700.98
CA-2017-005176,CA-12265,FUR-BO-10004360,20171019,20171024,328.3992,3,0.32,-91.7586
US-2015-005179,BT-11395,FUR-FU-10004973,20150413,20150419,37.68,2,0,15.8256
CA-2015-005189,ZC-21910,FUR-CH-10000015,20150913,20150918,1516.2,7,0,394.212
CA-2014-005193,CS-12250,FUR-FU-10003773,20141128,20141201,397.6,5,0,43.736
CA-2015-005203,RE-19450,FUR-FU-10004018,20150815,20150819,104.23,7,0,28.1421
CA-2017-005220,CA-12775,FUR-CH-10004875,20170901,20170901,498.26,7,0,134.5302
CA-2014-005221,SR-20425,FUR-BO-10000711,20140614,20140620,212.94,3,0,57.4938
CA-2016-005228,AS-10090,FUR-BO-10003272,20160621,20160626,353.568,2,0.2,-44.196
CA-2017-005231,SA-20830,FUR-TA-10001095,20170319,20170322,697.16,5,0.2,8.7145
CA-2017-005232,SA-20830,FUR-FU-10001185,20170319,20170322,30.93,1,0,12.6813
CA-2014-005234,LS-17200,FUR-CH-10004626,20141018,20141022,605.34,6,0,145.2816
CA-2017-005235,TM-21490,FUR-TA-10001768,20170822,20170823,210.008,1,0.2,2.6251
CA-2014-005237,DN-13690,FUR-FU-10004952,20140920,20140924,164.22,3,0,50.9082
CA-2014-005238,DN-13690,FUR-BO-10001337,20140920,20140924,362.94,3,0,36.294
CA-2016-005245,BF-11020,FUR-TA-10001691,20160802,20160804,136.464,2,0.2,15.3522
CA-2015-005255,AH-10195,FUR-CH-10002647,20150305,20150307,99.372,2,0.3,-7.098
CA-2015-005256,AH-10195,FUR-FU-10003247,20150305,20150307,33.568,2,0.2,-5.4548
CA-2014-005263,SZ-20035,FUR-TA-10004154,20140907,20140910,200.795,1,0.3,-22.948
CA-2017-005270,CB-12025,FUR-FU-10000260,20170911,20170911,32.36,4,0,11.6496
CA-2017-005272,JO-15145,FUR-FU-10001487,20170116,20170116,27.92,4,0,8.0968
CA-2017-005273,JO-15145,FUR-TA-10001520,20170116,20170116,399.672,7,0.2,-14.9877
CA-2015-005275,SV-20785,FUR-CH-10000595,20151107,20151109,715.2,3,0,178.8
CA-2014-005278,BC-11125,FUR-CH-10004698,20140913,20140917,340.116,6,0.3,-9.7176
CA-2015-005282,SP-20860,FUR-FU-10001706,20150905,20150910,6.16,2,0,2.9568
CA-2017-005288,LH-17020,FUR-BO-10004467,20170505,20170506,89.991,3,0.7,-152.9847
CA-2014-005291,KT-16465,FUR-CH-10004287,20140908,20140915,966.7,5,0.3,-13.81
CA-2015-005294,MC-18100,FUR-TA-10004086,20151226,20151230,51.588,1,0.4,-15.4764
CA-2017-005297,TM-21490,FUR-FU-10004018,20170727,20170731,14.89,1,0,4.0203
CA-2016-005301,AH-10690,FUR-TA-10002645,20160530,20160603,2275.5,10,0,386.835
US-2014-005304,AB-10165,FUR-CH-10002017,20141116,20141120,37.296,2,0.3,-1.0656
US-2014-005305,JS-15940,FUR-FU-10001546,20140921,20140923,8.544,2,0.6,-7.476
US-2016-005306,BV-11245,FUR-FU-10000629,20160221,20160226,68.95,5,0,28.959
CA-2017-005309,NC-18415,FUR-CH-10003774,20171119,20171121,191.058,3,0.3,-46.3998
CA-2017-005314,DJ-13510,FUR-FU-10000222,20170430,20170505,64.96,2,0,21.4368
CA-2016-005316,DL-12865,FUR-CH-10002304,20160502,20160508,187.056,9,0.2,11.691
US-2017-005317,Dp-13240,FUR-FU-10002364,20171002,20171005,11.808,2,0.2,1.3284
US-2017-005318,Dp-13240,FUR-FU-10004864,20171002,20171005,9.656,1,0.2,1.5691
US-2017-005321,Dp-13240,FUR-TA-10000198,20171002,20171005,2314.116,7,0.4,-1002.7836
US-2017-005323,Dp-13240,FUR-FU-10003691,20171002,20171005,19.76,2,0.2,5.928
CA-2015-005326,TZ-21580,FUR-FU-10004270,20151204,20151209,25.08,6,0,9.0288
CA-2016-005331,CV-12295,FUR-FU-10004748,20160904,20160908,63.94,1,0,24.9366
CA-2014-005334,KB-16315,FUR-FU-10001731,20140826,20140901,10.68,4,0,4.0584
CA-2014-005355,AH-10030,FUR-CH-10002439,20140513,20140519,279.456,6,0.2,20.9592
US-2017-005361,DW-13585,FUR-BO-10003433,20170414,20170418,198.272,8,0.2,-32.2192
CA-2016-005363,CD-11920,FUR-FU-10000672,20161229,20170102,70.56,6,0,23.9904
US-2017-005371,NH-18610,FUR-FU-10004665,20170408,20170412,273.96,2,0,71.2296
US-2017-005372,NH-18610,FUR-FU-10004188,20170408,20170412,306.9,3,0,79.794
CA-2015-005374,AG-10495,FUR-TA-10002607,20151024,20151030,347.361,7,0.3,-69.4722
US-2014-005395,GR-14560,FUR-BO-10000362,20141119,20141125,1025.88,6,0,235.9524
US-2016-005397,EB-13750,FUR-FU-10002501,20160924,20160924,63.2,5,0,23.384
CA-2016-005400,HF-14995,FUR-BO-10001798,20160409,20160414,556.665,5,0.15,6.549
CA-2016-005427,NM-18520,FUR-FU-10001085,20161203,20161206,111.9,6,0,51.474
US-2016-005428,MH-17290,FUR-BO-10004218,20160614,20160614,599.165,5,0.15,35.245
CA-2014-005430,PR-18880,FUR-FU-10001967,20140905,20140907,31.984,2,0.2,1.999
CA-2014-005437,DM-13525,FUR-FU-10001591,20140705,20140708,19.52,2,0.2,5.368
CA-2014-005439,DM-13525,FUR-FU-10003192,20140705,20140708,213.216,3,0.2,15.9912
US-2014-005452,TA-21385,FUR-FU-10003464,20140912,20140919,40.56,2,0,12.9792
CA-2017-005458,BS-11755,FUR-FU-10004093,20171229,20180102,68.46,2,0,20.538
CA-2017-005460,PK-19075,FUR-TA-10001771,20170904,20170906,1478.272,8,0.2,92.392
CA-2017-005462,BD-11725,FUR-FU-10001706,20170928,20171004,9.24,3,0,4.4352
CA-2014-005466,TS-21340,FUR-BO-10001972,20140119,20140120,181.47,5,0.7,-320.597
CA-2016-005468,DB-13210,FUR-CH-10002774,20160609,20160614,122.352,3,0.2,13.7646
CA-2014-005469,KF-16285,FUR-CH-10000454,20140926,20140927,585.552,3,0.2,73.194
CA-2017-005472,TS-21505,FUR-FU-10000320,20171219,20171223,13.36,5,0.2,4.008
CA-2017-005474,TS-21505,FUR-BO-10000468,20171219,20171223,102.018,7,0.7,-183.6324
CA-2017-005485,EB-13870,FUR-CH-10002044,20170130,20170204,419.136,4,0.2,-68.1096
CA-2017-005491,BF-11020,FUR-CH-10003774,20170401,20170404,218.352,3,0.2,-19.1058
CA-2014-005495,DH-13675,FUR-BO-10000330,20141128,20141128,411.332,4,0.15,-4.8392
CA-2017-005501,MM-18055,FUR-CH-10002084,20170715,20170718,664.146,6,0.1,88.5528
CA-2017-005503,TH-21115,FUR-FU-10001847,20171102,20171106,3.312,1,0.2,0.6624
CA-2015-005509,MB-17305,FUR-FU-10001588,20151008,20151012,145.9,5,0,62.737
CA-2017-005518,MS-17980,FUR-CH-10004540,20171204,20171209,239.96,10,0.3,-10.284
CA-2017-005519,MS-17980,FUR-FU-10004093,20171204,20171209,54.768,2,0.2,6.846
US-2017-005540,LE-16810,FUR-CH-10000513,20170522,20170526,181.986,2,0.3,-54.5958
CA-2016-005543,ES-14080,FUR-TA-10001086,20161219,20161225,455.97,6,0.5,-218.8656
CA-2017-005547,JM-16195,FUR-FU-10002396,20170907,20170908,25.16,2,0,10.5672
US-2014-005555,DB-12970,FUR-BO-10004467,20141112,20141116,67.9932,1,0.32,-12.9987
CA-2017-005556,JW-15220,FUR-FU-10002963,20171002,20171006,10.16,2,0,3.4544
CA-2015-005557,KD-16495,FUR-FU-10003829,20151214,20151218,6.16,2,0,1.9712
CA-2017-005568,SU-20665,FUR-CH-10003606,20170313,20170313,89.768,1,0.3,-2.5648
CA-2016-005577,RF-19840,FUR-FU-10004864,20161212,20161216,383.64,6,0,122.7648
CA-2017-005580,LC-17050,FUR-CH-10003833,20170909,20170914,243.92,5,0.2,-15.245
CA-2017-005582,PS-18970,FUR-FU-10000076,20171004,20171008,19.98,1,0,8.5914
CA-2014-005584,JO-15280,FUR-FU-10003829,20141215,20141219,6.16,2,0,1.9712
CA-2014-005592,ML-17395,FUR-CH-10002880,20141013,20141018,245.98,2,0,27.0578
CA-2016-005606,FM-14215,FUR-FU-10001546,20160920,20160925,17.088,2,0.2,1.068
